C09751	Garbanzol	C15H12O5
C09752	Glabranin	C20H20O4
C09753	Glepidotin_B	C20H20O5
C09754	Glycyphyllin	C21H24O9
D01038	Hesperidin	C28H34O15
C09755	Hesperidin	C28H34O15
C09756	Homoeriodictyol	C16H14O6
C09757	7-Hydroxyflavan	C15H14O2
C09758	Isochamaejasmin	C30H22O10
C09759	Isouvaretin	C23H22O5
C09760	Kazinol_A	C25H30O4
C09761	Kolaflavanone	C31H24O12
C09762	Liquiritigenin	C15H12O4
C09763	Manniflavanone	C30H22O13
C09764	6-Methoxyaromadendrin_3-O-acetate	C18H16O8
C09765	Agnuside	C22H26O11
C09766	Allamandin	C15H16O7
C09767	Amarogentin	C29H30O13
C09768	Antirrhinoside	C15H22O10
C09769	Asperuloside	C18H22O11
C09770	6-Methoxytaxifolin	C16H14O8
C09771	Aucubin	C15H22O9
C09772	Boschnialactone	C9H14O2
C09773	Catalpol	C15H22O10
C09774	2'-O-Methylodoratol	C18H20O5
C09775	Catalposide	C22H26O12
C09776	Didrovaltratum	C22H32O8
C09777	Dolichodial	C10H14O2
C09778	Fulvoplumierin	C14H12O4
C09779	Gardenoside	C17H24O11
C09780	Genipin	C11H14O5
C09781	Geniposide	C17H24O10
C09782	Gentiopicrin	C16H20O9
C09783	Harpagoside	C24H30O11
C09784	Ipolamiide	C17H26O11
C09785	(+)-Iridodial	C10H16O2
C09786	Iridomyrmecin	C10H16O2
C09787	Isoplumericin	C15H14O6
C09788	Monotropein	C16H22O11
C09789	Naringin	C27H32O14
C09790	(+)-Neomatatabiol	C10H18O2
C09791	Nepetalactone_cis-trans-form	C10H14O2
C09792	Nepetalactone_trans-cis-form	C10H14O2
C09793	Narirutin	C27H32O14
C09794	Oleuropein	C25H32O13
C09795	Paederoside	C18H22O11S
C09796	Plumericin	C15H14O6
C09797	Plumieride	C21H26O12
C09798	Scandoside_methyl_ester	C17H24O11
C09799	Specionin	C20H26O8
C09800	Swertiamarin	C16H22O10
C09801	Valtratum	C22H30O8
C09802	Verbenalin	C17H24O10
C09803	Neoastilbin	C21H22O11
C09804	(+)-Iridodial	C10H16O2
C09805	Neoeriocitrin	C27H32O15
C09806	Neohesperidin	C28H34O15
C09807	Odoratol	C17H18O5
C09808	Phellamurin	C26H30O11
C09809	Cyclohex-2,5-diene-1-carboxyl-CoA	C28H42N7O17P3S
C09810	Cyclohex-1,4-diene-1-carboxyl-CoA	C28H42N7O17P3S
C09811	Cyclohex-1-ene-1-carboxyl-CoA	C28H44N7O17P3S
C09812	2-Hydroxycyclohexane-1-carboxyl-CoA	C28H46N7O18P3S
C09813	2-Ketocyclohexane-1-carboxyl-CoA	C28H44N7O18P3S
C09814	Benzonitrile	C7H5N
C09815	Benzamide	C7H7NO
C09816	Benzylsuccinate	C11H12O4
C09817	Benzylsuccinyl-CoA	C32H46N7O19P3S
C09818	E-Phenylitaconyl-CoA	C32H44N7O19P3S
C09819	(Hydroxymethylphenyl)succinyl-CoA	C32H46N7O20P3S
C09820	Benzoylsuccinyl-CoA	C32H44N7O20P3S
C09821	6-Ketoxycyclohex-1-ene-1-carboxyl-CoA	C28H42N7O18P3S
C09822	Cyclohexane-1-carboxylate	C7H12O2
C09823	Cyclohexane-1-carboxyl-CoA	C28H46N7O17P3S
C09824	2,6-Dihydroxycyclohexane-1-carboxyl-CoA	C28H46N7O19P3S
C09825	6-Oxo-2-hydroxycyclohexane-1-carboxyl-CoA	C28H44N7O19P3S
C09826	Pinobanksin	C15H12O5
C09827	Pinocembrin	C15H12O4
C09828	Pinocembrin_7-rhamnosylglucoside	C27H32O13
C09829	Piperaduncin_B	C29H30O8
C09830	Poncirin	C28H34O14
C09831	5'-Prenylhomoeriodictyol	C21H22O6
C09832	6-Prenylnaringenin	C20H20O5
C09833	Sakuranetin	C16H14O5
C09834	Sanggenon_C	C40H36O12
C09835	Sanggenon_D	C40H36O12
C09836	Ascaridole	C10H16O2
C09837	(1S,2R,4S)-(-)-Bornyl_acetate	C12H20O2
C09839	Car-3-ene	C10H16
C09840	Carvacrol	C10H14O
C09841	Carvone_oxide	C10H14O2
C09842	Chrysanthemic_acid	C10H16O2
C09843	Chrysanthenone	C10H14O
D04115	1,8-Cineole	C10H18O
C09844	1,8-Cineole	C10H18O
C09845	Cinerin_I	C20H28O3
C09846	Cinerin_II	C21H28O5
C09847	cis-Citral	C10H16O
C09848	(R)-(+)-Citronellal	C10H18O
C09849	beta-Citronellol	C10H20O
C09850	Acrifoline	C16H23NO2
C09851	Annofoline	C16H25NO2
C09852	Annotine	C16H21NO3
C09853	1,2-Dihydroxymint_lactone	C10H14O4
C09854	Diosphenol	C10H16O2
C09855	Annotinine	C16H21NO3
C09856	Carolinianine	C16H24N2O2
C09858	Evodone	C10H12O2
C09859	Fenchone	C10H16O
C09860	Cernuine	C16H26N2O
C09861	Geranyl_acetate	C12H20O2
C09862	Fawcettidine	C16H23NO
C09863	Linalyl_acetate	C12H20O2
C09864	Fawcettimine	C16H25NO2
C09865	Flabellidine	C18H28N2O
C09866	Huperzine_B	C16H20N2O
C09867	Inundatine	C16H23NO2
C09868	Menthofuran	C10H14O
C09869	Lucidine_B	C30H49N3O
C09870	(-)-Menthyl_acetate	C12H22O2
C09871	Nerol	C10H18O
C09872	Luciduline	C13H21NO
C09873	(E)-beta-Ocimene	C10H16
C09874	Lycocernuine	C16H26N2O2
C09875	(R)-(-)-alpha-Phellandrene	C10H16
C09876	Lycodine	C16H22N2
C09877	(+)-beta-Phellandrene	C10H16
C09878	Lycofawcine	C18H29NO4
C09879	Lycoflexine	C17H25NO2
C09880	alpha-Pinene	C10H16
C09881	Lyconnotine	C17H25NO3
C09882	beta-Pinene	C10H16
C09883	Lycopodine	C16H25NO
C09884	Pinocarvone	C10H14O
C09885	(+)-Piperitone	C10H16O
C09886	Magellanine	C17H25NO2
C09887	Piquerol_A	C10H14O2
C09888	Megastachine	C20H29NO3
C09889	alpha-Obscurine	C17H26N2O
C09890	beta-Obscurine	C17H24N2O
C09891	Oxolucidine_B	C30H49N3O2
C09892	Phlegmarine	C16H30N2
C09893	Pulegone	C10H16O
C09894	Pyrethrin_II	C22H28O5
C09895	Sauroxine	C17H26N2O
C09896	Rotundifolone	C10H14O2
C09897	Selagine	C15H18N2O
C09898	alpha-Terpinene	C10H16
C09899	Serratanidine	C16H25NO4
C09900	gamma-Terpinene	C10H16
C09901	Serratine	C16H25NO3
C09902	(R)-(+)-alpha-Terpineol	C10H18O
C09903	Spirolucidine	C30H49N3O2
D04876	beta-Thujaplicin	C10H12O2
C09904	beta-Thujaplicin	C10H12O2
C09905	gamma-Thujaplicin	C10H12O2
C09906	Thujone	C10H16O
C09907	Acanthicifoline	C10H12N2O2
D01039	Thymol	C10H14O
C09908	Thymol	C10H14O
C09909	Thymyl_acetate	C12H16O2
C09910	Actinidine	C10H13N
C09911	Umbellulone	C10H14O
C09912	Arenaine	C11H17N3O
C09913	Verbenone	C10H14O
C09914	Bakankoside	C16H23NO8
C09915	Boschniakine	C10H11NO
C09916	Acrovestone	C32H42O8
C09917	Arnebinol	C16H20O2
C09918	Aucuparin	C14H14O3
D01040	Bergenin	C14H16O9
C09919	Bergenin	C14H16O9
C09920	Brazilin	C16H14O5
C09921	3-Butylidene-7-hydroxyphthalide	C12H12O3
C09922	Cleomiscosin_A	C20H18O8
C09923	Cyperine	C15H16O4
C09924	Daphneticin	C20H18O8
C09925	5,6-Dehydrokawain	C14H12O3
C09926	Dihydromethysticin	C15H16O5
C09927	Euglobal-Ia1	C23H30O5
C09928	Flossonol	C13H16O3
C09929	Garcinol	C38H50O6
C09930	Goniothalenol	C13H12O4
C09931	Haematoxylin	C16H14O6
C09932	Haemocorin	C32H34O14
C09933	Cantleyine	C11H13NO3
C09934	Cassinine	C44H51NO17
C09935	Catheduline_E2	C38H40N2O11
C09936	Heritonin	C16H18O3
C09937	Celapanine	C30H35NO10
C09938	(+)-8-Hydroxycalamenene	C15H22O
C09939	Strobopinin	C16H14O4
C09940	Chaksine	C22H38N6O4
C09941	Hypercalin_B	C33H42O5
C09942	Karwinaphthol_B	C17H20O4
C09943	Dendrobine	C16H25NO2
C09944	Karwinskione	C32H32O7
C09945	Deoxynupharidine	C15H23NO
C09946	Enicoflavine	C10H13NO4
D08096	Kawain	C14H14O3
C09947	Kawain	C14H14O3
C09948	Kolanone	C33H42O4
C09949	Fabianine	C14H21NO
C09950	Lapachenole	C16H16O2
C09951	Maclurin	C13H10O6
C09952	Methysticin	C15H14O5
C09953	Monocerin	C16H20O6
C09954	Nepodin	C13H12O3
C09955	Ochratoxin_A	C20H18ClNO6
C09956	Ohioensin-A	C23H16O5
C09957	Gentianadine	C8H7NO2
C09958	Orthosporin	C12H12O5
C09959	Paeoniflorin	C23H28O11
C09960	Gentianaine	C6H7NO3
C09961	Gentianamine	C11H11NO3
C09962	Gentioflavine	C10H11NO3
C09963	Polygonolide	C12H12O4
C09964	Purpurogallin	C11H8O5
C09965	Rhododendrin	C16H24O7
C09966	Robustadial_A	C23H30O5
C09967	Taxifolin_3-O-acetate	C17H14O8
C09968	Robustaol_A	C25H30O9
C09969	Sarothralin	C31H34O8
C09970	Tephrowatsin_A	C22H26O4
C09971	Stypandrol	C26H22O6
C09972	Theasinensin_A	C44H34O22
C09973	Tremulacin	C27H28O11
C09974	2,4,8-Trihydroxy-1-tetralone	C10H10O4
C09975	2',4',6'-Trihydroxy-3'-formyldihydrochalcone	C16H14O5
C09976	Uncinatone	C20H22O4
C09977	Vismione_D	C25H30O5
C09978	Uvaretin	C23H22O5
C09979	Xanthochymol	C38H50O6
C09980	Yangonin	C15H14O4
C09981	Zearalenone	C18H22O5
C09982	Acerosin	C18H16O8
C09983	Zinnolide	C15H18O5
C09984	N-(p-Hydroxyphenethyl)actinidine	C18H22NO
C09985	Jasminine	C11H12N2O3
C09986	Rhexifoline	C11H13NO3
C09987	beta-Skytanthine	C11H21N
C09988	Tecomine	C11H17NO
C09989	Tecostanine	C11H21NO
C09990	Thiobinupharidine	C30H42N2O2S
C09991	Valerianine	C11H15NO
C09992	Wilfordine	C43H49NO19
C09993	Adouetine_X	C28H44N4O4
C09994	Adouetine_Y	C34H40N4O4
C09995	Adouetine_Z	C42H45N5O5
C09996	Americine	C31H39N5O4
C09997	Amphibine_A	C33H43N5O4
C09998	Amphibine_B	C39H47N5O5
C09999	Aralionine_A	C34H38N4O5
C10000	Canthiumine	C33H36N4O4
C10001	Ceanothine_B	C29H36N4O4
C10002	Crenatine_A	C34H40N4O4
C10003	Frangulanine	C28H44N4O4
C10004	Hymenocardine	C37H50N6O6
C10005	Integerrenine	C31H42N4O4
C10006	Integerressine	C33H38N4O4
C10007	Integerrine	C35H39N5O4
C10008	Lasiodine_A	C39H49N5O7
C10009	Mucronine_A	C29H38N4O4
C10010	Mucronine_B	C28H36N4O4
C10011	Nummularine_F	C23H32N4O4
C10012	Pandamine	C31H44N4O5
C10013	Sativanine_B	C30H38N4O4
C10014	Scutianine_F	C38H45N5O5
C10015	Zizyphine_A	C33H49N5O6
C10016	Zizyphine_F	C32H47N5O6
C10017	Agathisflavone	C30H18O10
C10018	Amentoflavone	C30H18O10
C10019	Apigenin_7,4'-dimethyl_ether	C17H14O5
C10020	Apigenin_7-(6''-malonylglucoside)	C24H22O13
C10021	Axillarin	C17H14O8
C10022	Azaleatin	C16H12O7
C10023	Baicalein	C15H10O5
C10024	Baicalein_5,6,7-trimethyl_ether	C18H16O5
C10025	Baicalin	C21H18O11
C10026	Carlinoside	C26H28O15
C10027	Chlorflavonin	C18H15ClO7
C10028	Chrysin	C15H10O4
C10029	5,7-Dimethoxyflavone	C17H14O4
C10030	Chrysosplenetin	C19H18O8
C10031	Chrysosplenol_C	C18H16O8
C10032	Cirsilineol	C18H16O7
C10033	Cirsiliol	C17H14O7
C10034	Cupressuflavone	C30H18O10
C10035	Dasytrichone	C18H16O4
C10036	Datiscetin	C15H10O6
C10037	Resokaempherol	C15H10O5
C10038	Diosmetin	C16H12O6
D07858	Diosmin	C28H32O15
C10039	Diosmin	C28H32O15
C10040	Eupatilin	C18H16O7
C10041	Fisetin	C15H10O6
C10042	Fisetin_8-C-glucoside	C21H20O11
C10043	Flavone	C15H10O2
C10044	Galangin	C15H10O5
C10045	3,5,7-Trimethoxyflavone	C18H16O5
C10046	Genkwanin	C16H12O5
C10047	Geraldone	C16H12O5
C10048	Ginkgetin	C32H22O10
C10049	Glepidotin_A	C20H18O5
C10050	Gossypetin_8-rhamnoside	C21H20O12
C10051	Gossypin	C21H20O13
C10052	Athyriol	C14H10O6
C10053	Bellidifolin	C14H10O6
C10054	Calophyllin_B	C18H16O4
C10055	Dehydrocycloguanandin	C18H14O4
C10056	Demethylbellidifolin	C13H8O6
C10057	Hinokiflavone	C30H18O10
C10058	Hispidulin	C16H12O6
C10059	6-Deoxyjacareubin	C18H14O5
C10060	3,5-Dimethoxy-1,6-dihydroxyxanthone	C15H12O6
C10061	Euxanthone	C13H8O4
C10062	Gambogic_acid	C38H44O8
C10063	Gartanin	C23H24O6
C10064	Gentiacaulein	C15H12O6
C10065	Gentisein	C13H8O5
C10066	Gentisin	C14H10O5
C10067	Irisxanthone	C20H20O11
C10068	6-Hydroxykaempferol	C15H10O7
C10069	Isoathyriol	C14H10O6
C10070	Isogentisin	C14H10O5
C10071	1-Isomangostin	C24H26O6
C10072	6-Hydroxyluteolin	C15H10O7
C10073	Hyperin	C21H20O12
C10074	Jacareubin	C18H14O6
C10075	Lancerin	C19H18O10
C10076	Macluraxanthone	C23H22O6
C10077	Mangiferin	C19H18O11
C10078	Hypolaetin	C15H10O7
C10079	Isoetin	C15H10O7
C10080	Mangostin	C24H26O6
C10081	Mesuaxanthone_A	C14H10O5
C10082	Mesuaxanthone_B	C13H8O5
C10083	2-O-Methylswertianin	C15H12O6
C10084	Isorhamnetin	C16H12O7
C10085	Morellin	C33H36O7
C10086	Norathyriol	C13H8O6
C10087	Norlichexanthone	C14H10O5
C10088	Norswertianin	C13H8O6
C10089	Norswertianolin	C19H18O11
C10090	Psorospermin	C19H16O6
C10091	Swerchirin	C15H12O6
C10092	Swertianin	C14H10O6
C10093	Swertianolin	C20H20O11
C10094	1,3,5-Trihydroxyxanthone	C13H8O5
C10095	Tripteroside	C19H18O11
C10097	Isoscutellarein	C15H10O6
C10098	Kaempferide	C16H12O6
C10099	Kuwanone_G	C40H36O11
C10100	Kuwanone_H	C45H44O11
C10101	(-)-Usnic_acid	C18H16O7
C10102	Lucenin-2	C27H30O16
C10103	Luteolin_7-O-(6''-malonylglucoside)	C24H22O14
C10104	6-Methoxyluteolin_7-rhamnoside	C22H22O11
C10105	Morin	C15H10O7
C10106	Morusin	C25H24O6
C10107	Myricetin	C15H10O8
C10108	Myricitrin	C21H20O12
C10109	Neocarlinoside	C26H28O15
C10110	Neoschaftoside	C26H28O14
C10111	Nevadensin	C18H16O7
C10112	Nobiletin	C21H22O8
C10113	Norwogonin	C15H10O5
C10114	Orientin	C21H20O11
C10115	Oxyanin_A	C18H16O8
C10116	Oxyanin_B	C18H16O8
C10117	Pachypodol	C18H16O7
C10118	Patuletin	C16H12O8
C10119	Pedalitin	C16H12O7
C10120	Pinoquercetin	C16H12O7
C10121	Primetin	C15H10O4
C10122	Quercetagetin	C15H10O8
C10123	Adenocarpine	C19H24N2O
C10124	Alexine	C8H15NO4
C10125	Ammodendrine	C12H20N2O
C10126	Anatabine	C10H12N2
C10127	Anibine	C11H9NO3
C10128	Arecaidine	C7H11NO2
C10129	Arecoline	C8H13NO2
C10130	Astrocasine	C20H26N2O
C10131	Astrophylline	C19H26N2O
C10132	Australine	C8H15NO4
C10133	Brunfelsamidine	C5H7N3
C10134	Buchananine	C12H15NO7
C10135	Carpaine	C28H50N2O4
C10136	Cassine	C18H35NO2
C10137	Codonopsine	C14H21NO4
C10138	gamma-Coniceine	C8H15N
C10139	Cryptophorine	C17H27NO
C10140	Cucurbitine	C5H10N2O2
C10141	Deoxymannojirimycin	C6H13NO4
C10142	Dioscorine	C13H19NO2
C10143	DMDP	C6H13NO4
C10144	Fagomine	C6H13NO3
C10145	Funebrine	C18H24N2O5
C10146	Fusaric_acid	C10H13NO2
C10147	Gerrardine	C11H19NO2S4
C10148	Girgensonine	C13H16N2O
C10149	Guvacine	C6H9NO2
C10150	Harzianopyridone	C14H19NO5
C10151	3-Hydroxystachydrine	C7H13NO3
C10152	(-)-Hygroline	C8H17NO
C10153	Isolobinine	C18H25NO2
C10154	Juliflorine	C40H75N3O2
C10155	Lentiginosine	C8H15NO2
C10156	Lobelanidine	C22H29NO2
C10157	Lobelanine	C22H25NO2
C10158	Mearsine	C9H13NO
C10159	Methylconiine	C9H19N
C10160	Myosmine	C9H10N2
C10161	Nicotyrine	C10H10N2
C10162	Nigrifactin	C12H17N
C10163	Nitramine	C10H19NO
C10164	Picolinic_acid	C6H5NO2
C10165	Pinidine	C9H17N
C10166	Piplartine	C17H19NO5
C10167	(+)-Prosopinine	C18H35NO3
C10168	Pseudoconhydrine	C8H17NO
C10169	Ruspolinone	C14H19NO3
C10170	Santiaguine	C38H48N4O2
C10171	(-)-Sedamine	C14H21NO
C10172	Stachydrine	C7H13NO2
C10173	Swainsonine	C8H15NO3
C10174	Piperyline	C16H17NO3
C10175	Quercetin_3-(2G-xylosylrutinoside)	C32H38O20
C10176	Rhamnetin	C16H12O7
C10177	Robinetin	C15H10O7
C10178	Robinin	C33H40O19
C10179	Robustaflavone	C30H18O10
C10180	Santin	C18H16O7
C10181	Schaftoside	C26H28O14
C10182	Sciadopitysin	C33H24O10
C10183	Scullcapflavone_II	C19H18O8
C10184	Scutellarein	C15H10O6
C10185	Sexangularetin	C16H12O7
C10186	Sinensetin	C20H20O7
C10187	Swertiajaponin	C22H22O11
C10188	Tamarixetin	C16H12O7
C10189	Tambulin	C18H16O7
C10190	Tangeretin	C20H20O7
C10191	Thymonin	C18H16O8
C10192	Tricetin	C15H10O7
C10193	Tricin	C17H14O7
C10194	Velloquercetin	C20H16O7
C10195	Vicenin-2	C27H30O15
C10196	Violanthin	C27H30O14
C10197	Wogonin	C16H12O5
C10198	(-)-Acanthocarpan	C17H12O7
C10199	Afrormosin	C17H14O5
C10200	Anhydroglycinol	C15H10O4
C10201	Betavulgarin	C17H12O6
C10202	Bowdichione	C16H10O6
C10203	Cajanin	C16H12O6
C10204	Cajanol	C17H16O6
C10205	Coumestrol	C15H8O5
C10206	Cristacarpin	C21H22O5
C10207	Cyclokievitone	C20H18O6
C10208	Daidzein	C15H10O4
C10209	Afzelechin-(4alpha->8)-afzelechin	C30H26O10
C10210	Agrimoniin	C82H54O52
C10211	Alnusiin	C41H26O26
C10212	Casuarictin	C41H28O26
C10213	Casuarinin	C41H28O26
C10214	Chebulagic_acid	C41H30O27
C10215	Chebulinic_acid	C41H32O27
C10216	Daidzin	C21H20O9
C10217	Cinchonain_1a	C24H20O9
C10218	Coriariin_A	C82H58O52
C10219	Corilagin	C27H22O18
C10220	3,5-Di-O-galloyl-4-O-digalloylquinic_acid	C35H28O22
C10221	Epicatechin-(4beta->8)-ent-epicatechin	C30H26O12
C10222	Cinnamtannin_A4	C90H74O36
C10223	Epigallocatechin-(4beta->8)-epicatechin-3-O-gallate_ester	C37H30O17
C10224	Eugeniin	C41H30O26
C10225	ent-Fisetinidol-(4beta->8)-catechin-(6->4beta)-ent-fisetinidol	C45H38O16
C10226	Fucofuroeckol_B	C24H14O11
C10227	Gallocatechin-(4alpha->8)-epigallocatechin	C30H26O14
C10228	Gambiriin_C	C30H26O11
C10229	Gemin_A	C82H56O52
C10230	Geraniin	C41H28O27
C10231	Guibourtinidol-(4alpha->6)-catechin	C30H26O10
C10232	Isoterchebin	C41H30O27
C10233	Kandelin_A-1	C39H32O15
C10234	Mahuannin_D	C30H24O9
C10235	Mallotusinic_acid	C48H32O32
C10236	Pedunculagin	C34H24O22
C10237	Proanthocyanidin_A2	C30H24O12
C10238	Procyanidin_B4	C30H26O12
C10239	Robinetinidol-(4alpha->8)-catechin-(6->4alpha)-robinetinidol	C45H38O18
C10240	Rugosin_D	C82H58O52
C10241	Tellimagrandin_I	C34H26O22
C10242	Terminalin	C28H10O16
C10243	1,2,3,4-Tetragalloyl-alpha-D-glucose	C34H28O22
C10244	Agrostophyllin	C17H14O4
C10245	Astringin	C20H22O9
C10246	Batatasin_I	C17H16O4
C10247	Batatasin_IV	C15H16O3
C10248	Blestriarene_B	C30H24O6
C10249	Canaliculatol	C42H32O9
C10250	Chlorophorin	C24H28O4
C10251	Coelogin	C17H16O5
C10252	Copalliferol_B	C42H32O9
C10253	Demethylbatatasin_IV	C14H14O3
C10254	Dihydropinosylvin	C14H14O2
C10255	Dihydroresveratrol	C14H14O3
C10256	4,4'-Dihydroxy-3,5-dimethoxydihydrostilbene	C16H18O4
C10257	4,7-Dihydroxy-2-methoxy-9,10-dihydrophenanthrene	C15H14O3
C10258	Flavidin	C15H12O3
C10259	Glepidotin_C	C19H22O3
C10260	Gnetin_A	C28H22O6
C10261	Hircinol	C15H14O3
C10262	Hydrangenol	C15H12O4
C10263	Amabiline	C15H25NO4
C10264	3-Hydroxy-5-methoxy-6-prenylstilbene-2-carboxylic_acid	C21H22O4
C10265	Isobatatasin_I	C17H16O4
C10266	Isorhapontin	C21H24O9
C10267	Loroglossol	C16H16O3
C10268	Lunularic_acid	C15H14O4
C10269	Lunularin	C14H14O2
C10270	Marchantin_A	C28H24O5
C10271	3'-O-Methylbatatasin_III	C16H18O3
C10272	Orchinol	C16H16O3
C10273	Oxyresveratrol	C14H12O4
C10274	Phyllodulcin	C16H14O5
C10275	Piceid	C20H22O8
C10276	Pinosylvin_methyl_ether	C15H14O2
C10277	Anacrotine	C18H25NO6
C10278	O-7-Angelylheliotridine	C13H19NO3
C10279	Angularine	C18H25NO6
C10280	Auriculine	C31H45NO8
C10281	4-Prenyldihydropinosylvin	C19H22O2
C10282	Clivoline	C21H27NO7
C10283	4'-Prenyloxyresveratrol	C19H20O4
C10284	Crotanecine	C8H13NO3
C10285	4-Prenylresveratrol	C19H20O3
C10286	Doronine	C21H30ClNO8
C10287	Pterostilbene	C16H16O3
C10288	Rhaponticin	C21H24O9
C10289	epsilon-Viniferin	C28H22O6
C10290	Acamelin	C10H8O4
C10291	Alizarin_2-methyl_ether	C15H10O4
C10292	Alkannin	C16H16O5
C10293	Alkannin_beta,beta-dimethylacrylate	C21H22O6
C10294	Aloe-emodin	C15H10O5
C10295	Alteichin	C20H14O6
C10296	Altersolanol_A	C16H16O8
C10297	Anthragallol	C14H8O5
C10298	Ardisianone	C24H38O5
C10299	Echimidine	C20H31NO7
C10300	Aristolindiquinone	C12H10O4
C10301	Europine	C16H27NO6
C10302	Arnebinone	C18H22O4
C10303	Aurantio-obtusin_beta-D-glucoside	C23H24O12
C10304	Fulvine	C16H23NO5
C10305	Barbaloin	C21H22O9
C10306	Bikaverin	C20H14O8
C10307	Cascaroside_A	C27H32O14
C10308	Cassiamin_C	C30H18O8
C10309	Cercosporin	C29H26O10
C10310	Chimaphylin	C12H10O2
C10311	7-Chloroemodin	C15H9ClO5
D07107	Danthron	C14H8O4
C10312	Danthron	C14H8O4
C10313	Chryso-obtusin_glucoside	C25H28O12
C10314	Chrysophanic_acid_9-anthrone	C15H12O3
C10315	Chrysophanol	C15H10O4
C10316	Chrysophanol_8-O-beta-D-glucoside	C21H20O9
C10317	Coleone_A	C20H22O6
C10318	Conocurvone	C60H56O11
C10319	Heliosupine	C20H31NO7
C10320	Cornudentanone	C22H34O5
C10321	Heliotridine	C8H13NO2
C10322	Cyperaquinone	C14H10O4
C10323	Cypripedin	C16H12O5
C10324	Heliotrine	C16H27NO5
C10325	Deoxylapachol	C15H14O2
C10326	Indicine	C15H25NO5
C10327	Digiferrugineol	C15H10O4
C10328	Integerrimine	C18H25NO5
C10329	1,4-Dihydroxy-2-methylanthraquinone	C15H10O4
C10330	Intermedine	C15H25NO5
C10331	2,6-Dimethoxybenzoquinone	C8H8O4
C10332	Diospyrin	C22H14O6
C10333	Isatidine	C18H25NO7
C10334	Dothistromin	C18H12O9
C10335	Droserone	C11H8O4
C10336	Isolycopsamine	C15H25NO5
C10337	Dunnione	C15H14O3
C10338	Echinone	C19H20O6
C10339	Jacobine	C18H25NO6
C10340	Eleutherin	C16H16O4
C10341	Lasiocarpine	C21H33NO7
C10342	Embelin	C17H26O4
C10343	Emodin	C15H10O5
C10344	Latifoline	C20H27NO7
C10345	Emodin_8-glucoside	C21H20O10
C10346	Frangulin_A	C21H20O9
C10347	Lycopsamine	C15H25NO5
C10348	Macrophylline	C13H21NO3
C10349	Frangulin_B	C20H18O9
C10350	Monocrotaline	C16H23NO6
C10351	Geranylbenzoquinone	C16H20O2
C10352	Hibiscoquinone_A	C15H14O4
C10353	Nemorensine	C18H27NO5
C10354	2-Hydroxymethylanthraquinone	C15H10O3
C10355	Hypoxylone	C20H12O5
C10356	Otonecine	C9H15NO3
C10357	Parsonsine	C22H33NO8
C10358	Isodiospyrin	C22H14O6
C10359	Petasitenine	C19H27NO7
C10360	2-Isoprenylemodin	C20H18O5
C10361	Phalaenopsine_T	C20H27NO5
C10362	Kigelinone	C14H10O5
C10363	Platyphylline	C18H27NO5
C10364	Retrorsine	C18H25NO6
C10365	Knipholone	C24H18O8
C10366	Lapachol	C15H14O3
C10367	beta-Lapachone	C15H14O3
C10368	Lawsone	C10H6O3
C10369	Lucidin	C15H10O5
C10370	Lucidin_omega-methyl_ether	C16H12O5
C10371	Mansonone_C	C15H16O2
C10372	9-Methoxy-alpha-lapachone	C16H16O4
C10373	5-O-Methylembelin	C18H28O4
C10374	Morindaparvin_A	C15H8O4
C10375	Riddelline	C18H23NO6
C10376	Morindone	C15H10O5
C10377	Nanafrocin	C16H14O6
C10378	Rinderine	C15H25NO5
C10379	Norobtusifolin	C15H10O5
C10380	Rosmarinine	C18H27NO6
C10381	Obtusifolin_2-glucoside	C22H22O10
C10382	Physcion_8-gentiobioside	C28H32O15
C10383	Sarracine	C18H27NO5
C10384	Physcion_8-glucoside	C22H22O10
C10385	Plastoquinone-9	C53H80O2
C10386	Senaetnine	C20H23NO7
C10387	Plumbagin	C11H8O3
C10388	Senampeline_A	C25H31NO8
C10389	Prenylbenzoquinone	C11H12O2
C10390	Primin	C12H16O3
C10391	Seneciphylline	C18H23NO5
C10392	Pseudohypericin	C30H16O9
C10393	Senecivernine	C18H25NO5
C10394	Pseudopurpurin	C15H8O7
C10395	Purpurin	C14H8O5
C10396	Senkirkine	C19H27NO6
C10397	Purpurin_1-methyl_ether	C15H10O5
C10398	Ramentaceone	C11H8O3
C10399	Rapanone	C19H30O4
C10400	Supinidine	C8H13NO
C10401	Rhein	C15H8O6
C10402	Rubiadin	C15H10O4
C10403	Supinine	C15H25NO4
C10404	Sennoside_A	C42H38O20
C10405	Tectoquinone	C15H10O2
C10406	Tricrozarin_A	C13H10O8
C10407	Ventinone_A	C17H14O6
C10408	Symlandine	C20H31NO6
C10409	Symphytine	C20H31NO6
C10410	Triangularine	C18H25NO5
C10411	Tussilagine	C10H17NO3
C10412	Uplandicine	C17H27NO7
C10413	Usaramine	C18H25NO6
C10414	Dalbergin	C16H12O4
C10415	(+-)-Dalbergioidin	C15H12O6
C10416	Dalpanin	C26H30O12
C10417	Deguelin	C23H22O6
C10418	5-Deoxykievitone	C20H20O5
C10419	Ferreirin	C16H14O6
C10420	Genistein_8-C-glucoside	C21H20O10
C10421	Glabridin	C20H20O4
C10422	(-)-Glyceollin_II	C20H18O5
C10424	Hildecarpin	C17H14O7
C10425	Hispaglabridin_A	C25H28O4
C10426	1'-Acetoxychavicol_acetate	C13H14O4
C10427	1'-Acetoxyeugenol_acetate	C14H16O5
